name,address,zipcode,phone,cuisine,ID
landmarc,"10 columbus cir, fl 3,",10019,2128236123.0,breakfast & brunch american (new) french,2739
benares,"240 w 56th st, ,",10019,2123970707.0,indian,2740
yuki 55,"253 w 55th st, fl 2,",10019,2127651210.0,japanese karaoke,2741
wondee siam,"792 9th ave, ,",10019,2124599057.0,thai,2742
limon jungle,"803 9th ave, ,",10019,2125866032.0,mexican,2743
thalia,"828 8th ave, ,",10019,2123994444.0,american (new) seafood breakfast & brunch,2744
piada,"1 w 59th st, ,",10019,3474817311.0,italian sandwiches,2746
don antonio by starita,"309 w 50th st, ,",10019,6467191043.0,pizza,2747
the wayfarer,"101 w 57th st, ,",10019,2126910030.0,american (new),2748
jams,"1414 ave of the americas, ,",10019,2127032007.0,american (new) breakfast & brunch bars,2750
ellen's stardust diner,"1650 broadway, ,",10019,2129565151.0,diners burgers sandwiches,2752
mastro's steakhouse,"1285 avenue of the americas, (entrance on 52nd between 6th and 7th avenue),",10019,2124591222.0,steakhouses,2753
certé,"20 w 55th st, ,",10019,2123972020.0,caterers breakfast & brunch sandwiches,2754
d & s market place,"34 w 56th st, ,",10019,2122653434.0,delis burgers sandwiches,2755
domenico vacca café,"15 w 55th st, ,",10019,6462906742.0,cafes,2756
new happy joy restaurant,"760 10th ave, ,",10019,2123075215.0,chinese,2757
sfilatino italian gourmet,"342 w 57th st, ,",10019,6464769856.0,italian sandwiches salad,2758
mee noodle shop,"795 9th ave, ,",10019,2127652929.0,chinese noodles,2759
genji izakaya,"whole foods market, 10 columbus cir,",10019,2128239600.0,tapas bars ramen,2760
ruth's chris steak house,"148 w 51st st, ,",10019,2122459600.0,steakhouses seafood american (traditional),2761
rue 57,"60 w 57th st, ,",10019,2123075656.0,french sushi bars asian fusion,2762
ponche taqueria & cantina,"420 w 49th st, ,",10019,2125811235.0,mexican,2763
island burgers & shakes,"766 9th ave, ,",10019,2123077934.0,burgers salad sandwiches,2764
tacos y quesadillas mexico,"104-40 corona ave, ,",10019,8667707831.0,food trucks street vendors mexican,2765
norma's,"119 w 56th st, ,",10019,2127087460.0,breakfast & brunch american (new),2766
ivy,"944 8th ave, ,",10019,2124599444.0,american (new) lounges cocktail bars,2767
54 gourmet,"250 w 54th st, ,",10019,2127670009.0,delis,2769
maria pia,"319 w 51st st, ,",10019,2127656463.0,italian,2770
nyy steak,"7 w 51st st, ,",10019,6463077910.0,steakhouses american (traditional),2773
momofuku milk bar,"15 w 56th st, ,",10019,3475779504.0,bakeries desserts coffee & tea,2775
li'l jay's,"445 w 59th st, ,",10019,,cafes coffee & tea,2776
university club,"1 w 54th st, ,",10019,2122472100.0,restaurants venues & event spaces social clubs,2777
el centro,"824 9th ave,",10019,6467636585.0,mexican,2778
guantanamera,"939 8th ave, ,",10019,2122625354.0,cuban,2779
melt shop,"877 8th ave, ,",10019,6467818400.0,specialty food salad comfort food,2780
porter house bar and grill,"10 columbus cir, ,",10019,2128239500.0,steakhouses american (new),2782
kung fu little steamed buns ramen,"811 8th ave, ,",10019,9173882555.0,chinese,2783
the waylon,"736 10th ave, ,",10019,2122650010.0,pubs,2784
circo,"120 w 55th st, ,",10019,2122653636.0,italian wine bars,2785
vynl,"756 9th ave, ,",10019,2129742003.0,american (new) thai asian fusion,2788
ocean dragon,"877 10th ave, ,",10019,2122457210.0,chinese thai,2789
fika,"41 w 58th st,",10019,2128320022.0,coffee & tea caterers scandinavian,2790
totto ramen hell's kitchen,"464 w 51st st, ,",10019,6465969056.0,ramen,2791
topaz thai authentic,"127 w 56th st, ,",10019,2129578020.0,thai,2792
by suzette,"1000 8th ave,",10019,6467264374.0,creperies french breakfast & brunch,2793
molyvos,"871 7th ave, ,",10019,2125827500.0,greek mediterranean,2795
joe g pizza & restaurant,"244 w 56th st, ,",10019,2127653160.0,pizza italian,2796
1605 bistro,"crowne plaza, 1605 broadway,",10019,2123156000.0,american (new),2797
steak 'n shake,"1695 broadway, ,",10019,2122476584.0,burgers sandwiches,2799
ageha sushi,"767 9th ave, ,",10019,2125818188.0,sushi bars,2800
the jolly monk,"701 9th ave, ,",10019,6466570080.0,american (traditional) pubs,2801
roundhouse,"balsey park, 57th st & 9th ave",10019,6467645983.0,mexican fast food,2802
azuri cafe,"465 w 51st st, ,",10019,2122622920.0,middle eastern kosher,2803
shimizu,"318 w 51st st,",10019,2125811581.0,japanese sushi bars,2806
bocca di bacco,"828 9th ave, ,",10019,2122658828.0,italian,2808
kingside,"124 w 57th st, ,",10019,2127078000.0,cocktail bars american (new),2809
istanbul kebab house,"712 9th ave, ,",10019,2125828282.0,turkish halal mediterranean,2810
torishin,"362 w 53rd st, ,",10019,2127570108.0,japanese,2811
the jones,"788 9th avenue, ,",10019,2122455600.0,american (new) breakfast & brunch comfort food,2812
la bonne soupe,"48 w 55th st, ,",10019,2125867650.0,french american (new) salad,2813
library bar at hudson,"hudson hotel, 358 w 58th st,",10019,2125546000.0,lounges,2815
tout va bien,"311 w 51st st, ,",10019,2122650190.0,french,2816
justino's pizzeria,"881 10th ave, ,",10019,2125821222.0,pizza,2817
west end bar & grill,"813 8th ave, ,",10019,2127078986.0,bars american (new) breakfast & brunch,2819
semsom eatery,"1000s 8th ave, ,",10019,2129562641.0,mediterranean,2820
merilu pizza al metro,"791 9th ave, ,",10019,2125415012.0,italian pizza,2821
pizza rollio,"1 w 58th st, ,",10019,6466378674.0,pizza,2822
hibernia,"401 w 50th st, ,",10019,2129699703.0,bars american (traditional),2823
bistro milano,"1350 ave of the americas,",10019,2127572600.0,italian wine bars cocktail bars,2824
hallo berlin german food stand,"54th st and 5th ave, ,",10019,2129771944.0,food stands german,2825
sacco pizza,"819 9th ave, ,",10019,2125827765.0,pizza,2826
the pearl hotel,"233 w 49th st, ,",10019,2122454000.0,hotels,2827
angelo's pizza,"1697 broadway,",10019,2122458811.0,pizza italian,2828
thalia kitchen,"250 west 50th st,",10019,2123994443.0,american (traditional) salad pasta shops,2829
mi nidito,"789 9th ave,",10019,2122650022.0,mexican vegan vegetarian,2831
halal cart,"9th ave & 58th st, ,",10019,,halal,2832
legrande lounge,"time new york hotel, 224 west 49th st,",10019,2123202984.0,lounges tapas/small plates american (traditional),2833
glaze teriyaki,"60 w 56th st, ,",10019,2123150300.0,japanese korean gluten-free,2834
mariella pizza,"935 8th ave, ,",10019,2127573016.0,pizza,2835
plaza hotel,"fifth avenue at central park s, ,",10019,2127593000.0,venues & event spaces hotels,2836
aria hell's kitchen,"369 w 51st st, ,",10019,2125419241.0,italian wine bars,2837
lucky's famous burgers,"370 w 52nd st, ,",10019,2122476717.0,burgers,2838
pazza notte,"1375 avenue of the americas, ,",10019,2127656288.0,italian lounges cocktail bars,2839
new york hilton midtown,"1335 ave of the americas, ,",10019,2125867000.0,hotels,2840
blockheads,"worldwide plaza, 322 w 50th st,",10019,2123077029.0,mexican tex-mex vegan,2841
brasserie cognac,"1740 broadway, ,",10019,2127573600.0,french,2842
vive la crepe,"the plaza food hall, 1 w 59th st,",10019,8552737369.0,desserts creperies breakfast & brunch,2843
lincoln park grill,"867 9th ave, ,",10019,2129742826.0,sports bars american (traditional),2846
poulette rotisserie,"790 9th ave,",10019,2129569488.0,french chicken wings sandwiches,2847
anthos upstairs,"36 w 52nd st, ,",10019,2125826900.0,greek,2848
fluffy's cafe & pizzeria,"370 w 58th st,",10019,2122450440.0,cafes pizza american (traditional),2849
the london bar,"151 w 54th st, ,",10019,2124688889.0,american (new) bars,2850
the russian tea room,"150 w 57th st,",10019,2125817100.0,tea rooms russian venues & event spaces,2851
faces & names,"161 w 54th st, ,",10019,2125869311.0,bars burgers american (traditional),2852
café ole,"453 w 54th st, ,",10019,2122469739.0,sandwiches coffee & tea music venues,2853
szechuan gourmet 56,242 w 56th st,10019,2122652226.0,szechuan,2855
brooklyn diner,"212 w 57th st, ,",10019,2129771957.0,diners american (traditional),2856
playwright tavern & restaurant,"202 w 49th st,",10019,2122629229.0,american (traditional) irish pub music venues,2857
bar masa,"10 columbus cir, 4th fl,",10019,2128239800.0,japanese,2858
terrace 5,"11 w 53rd st, ,",10019,2123331299.0,american (new) italian,2859
kahve,"774 9th ave, ,",10019,2122560207.0,coffee & tea cafes,2861
françois payard bakery,"1 w 59th st, ,",10019,6467553222.0,bakeries coffee & tea sandwiches,2862
fresco tortillas,"858 10th ave, ,",10019,2124895007.0,tex-mex,2863
blue dog cafe,"155 w 56th st, ,",10019,2124592520.0,coffee & tea sandwiches,2864
food king chinese kitchen,"694 10th ave, ,",10019,2123076701.0,chinese,2865
china gourmet,"877 8th ave, ,",10019,2122468181.0,chinese,2867
the london nyc,"151 w 54th st, ,",10019,8666902029.0,hotels,2868
famous amadeus pizza - hell's kitchen,"840 8th ave, ,",10019,2124896187.0,pizza burgers italian,2869
moma café 2,"the museum of modern art, 11 w 53rd st 2nd fl,",10019,,italian,2870
bella vita pizzeria,"158 w 58th st, ,",10019,2126647670.0,pizza,2871
russian samovar,"256 w 52nd st, ,",10019,2127570168.0,russian bars,2872
subway,"250 w 54th st, ,",10019,2125414719.0,sandwiches fast food,2873
subway,"873 7th ave, ,",10019,2123155488.0,sandwiches fast food,2874
west side market place,"790 11th ave, ,",10019,2125815614.0,american (new),2877
hampton inn manhattan-times square north,"851 eighth ave,",10019,2125814100.0,hotels bed & breakfast,2878
papaya king food truck,"224 w 57th st, ,",10019,,food trucks american (new) fast food,2879
sammys house of  bbq,"49 w 55th st,",10019,6468581257.0,barbeque,2880
bann restaurant,"350 w 50th st,",10019,2125824446.0,korean barbeque,2881
up thai,"1411 2nd ave, ,",10021,2122561188.0,thai,2882
come prima ristorante,"903 madison ave,",10021,2125177700.0,bars italian,2883
the carlyle restaurant,"the carlyle, 35 e 76th st,",10021,2127441600.0,french,2885
agra restaurant,"807 lexington ave, 2nd fl,",10021,2123088281.0,indian,2887
caffe dei fiori,"973 lexington ave, ,",10021,2123273400.0,italian,2888
latin bites,"419 e 70th st,",10021,2125854250.0,latin american american (traditional),2889
sant ambroeus,"1000 madison ave,",10021,2125702211.0,italian desserts coffee & tea,2890
cafe boulud,"20 e 76th st, ,",10021,2127722600.0,french,2892
wajima japanese restaurant,"134 e 61st st, ,",10021,2128139065.0,japanese noodles seafood,2893
via quadronno,"25 e 73rd st,",10021,2126509880.0,sandwiches italian,2894
roy's fish market,"1138 1st ave, ,",10021,2128383587.0,seafood markets sushi bars,2896
seamstress,"339 e 75th st, ,",10021,2122888033.0,american (new) cocktail bars,2897
oita sushi,"1317a 2nd ave 69th st,",10021,2125350002.0,sushi bars japanese caterers,2898
mezzaluna,"1295 3rd ave, ,",10021,2125359600.0,italian,2901
bella blu,"967 lexington ave, ,",10021,2129884624.0,italian,2902
garden court cafe,"the asia society, 725 park ave,",10021,2125705202.0,cafes asian fusion,2903
yia yia's- homemade greek food,"404 e 69th st,",10021,2125451210.0,greek fast food,2904
sushi seki,"1143 1st ave, ,",10021,2123710238.0,japanese sushi bars,2905
rangoli exquisite indian cuisine,"1393 a 2nd  ave, ,",10021,2126283800.0,indian,2906
sette mezzo,"969 lexington ave, ,",10021,2124720400.0,italian,2907
campagnola restaurant,"1382 1st ave, ,",10021,2128611102.0,italian,2908
eats,"1055 lexington ave, ,",10021,2123963287.0,american (new) burgers seafood,2909
two lizards mexican bar & grill,"1365 1st ave, ,",10021,2127342447.0,mexican bars,2910
eric kayser,"1294 3rd ave, ,",10021,2127443100.0,breakfast & brunch bakeries french,2911
three guys restaurant,"960 madison ave, ste 1,",10021,2126288108.0,american (traditional),2912
achar,"1365 1st ave, ,",10021,2127342447.0,indian,2913
b cafe east,"240 e 75th st, ,",10021,2122493300.0,bars belgian,2914
orsay,"1057 lexington ave, ,",10021,2125176400.0,french,2915
petaluma,"1356 1st ave, ,",10021,2127728800.0,italian american (traditional) wine bars,2916
pizza park,"1233 1st ave, ,",10021,2128796444.0,pizza,2917
jean claude 2,"1343 2 ave, ,",10021,2122493400.0,french,2918
big boss halal food,"york ave & e 69th st, ,",10021,,food stands halal,2919
jg melon,"1291 third ave, ,",10021,2127440585.0,burgers american (traditional),2920
5 napkin burger,"1325 2nd ave, ,",10021,2122490777.0,burgers,2921
the candle cafe,"1307 3rd ave, ,",10021,2124720970.0,vegan,2922
tanoshi bento,"1372 york ave, ,",10021,9172658254.0,japanese sushi bars,2924
ikeno hana,"1016 lexington ave, ste 1,",10021,2127376639.0,sushi bars,2925
brasserie cognac east,"963 lexington ave, ,",10021,2122495100.0,cocktail bars french brasseries,2926
jackson hole,"232 e 64th st, ,",10021,2123717187.0,american (traditional) burgers,2927
uskudar turkish restaurant,"1405 2nd ave, ste 1,",10021,2129884046.0,turkish,2928
shanghai,"1388 2nd ave, ,",10021,2122888066.0,chinese,2929
sweetgreen,"1321 1st ave,",10021,6465850900.0,salad vegetarian,2930
finestra restaurant,"1370 york ave, ,",10021,2127178595.0,italian,2931
tanoshi sushi sake bar,"1372 york ave,",10021,9172658254.0,sushi bars japanese seafood,2933
sasabune,"401 e 73rd st,",10021,2122498583.0,japanese sushi bars,2934
bareburger,"1370 1st ave, ,",10021,2125108559.0,burgers salad american (traditional),2935
william poll,"1051 lexington ave, ,",10021,2122880501.0,sandwiches specialty food,2936
trend diner,"1382 2nd ave, ,",10021,2126280888.0,diners breakfast & brunch burgers,2937
per lei,"1347 2nd ave,",10021,2124399200.0,italian,2938
le charlot,"20 e 69th st,",10021,2127946419.0,french,2939
mariella pizza,"965 lexington ave, ,",10021,2122492065.0,pizza,2940
sant ambroeus coffee bar,"loews regency hotel, 540 park ave 61st st,",10021,2123394051.0,desserts cafes,2943
gina mexicana,"145 e 61st st, ,",10021,2125273700.0,cocktail bars mexican,2944
caravaggio,"23 e 74th st, ,",10021,2122881004.0,italian,2945
first hungarian literary soc,"323 e 79th street, ,",10021,2122880897.0,restaurants,2946
cafe carlyle,"the carlyle, 35 e 76th st,",10021,2127441600.0,jazz & blues french,2947
beanocchio cafe,"1431 york ave,",10021,2128618060.0,coffee & tea soup sandwiches,2948
tbar steak & lounge,"1278 3rd ave, ,",10021,2127720404.0,steakhouses american (new) seafood,2950
papadam,"1448 1st ave, ,",10021,2128796000.0,indian,2951
mile 17 bar & restaurant,"1446 1st ave,",10021,2127721734.0,sports bars american (new) breakfast & brunch,2953
casimir & co,"1022a lexington ave, ,",10021,2128796190.0,french,2955
beach cafe,"1326 2nd ave, ,",10021,2129887299.0,american (traditional) burgers pizza,2956
gina la fornarina - lexington ave,"1016 lexington ave, ,",10021,2127342200.0,italian,2957
great performances garden cafe,"725 park ave, ,",10021,2122887350.0,restaurants,2958
el rey del sabor,"166 e 60th st, ,",10021,3473532939.0,food stands mexican,2959
mel's burger bar,"1450 second ave, ,",10021,2124521304.0,burgers lounges,2960
viand cafe,"673 madison ave, ,",10021,2127516622.0,american (traditional) bakeries breakfast & brunch,2961
szechuan,"1347 2nd avenue, ,",10021,2128611253.0,chinese,2962
cafe luka,"1319 1st ave, ,",10021,2125852205.0,diners cafes,2964
gotham cafe,"1298 2nd ave, ,",10021,2127170457.0,coffee & tea sandwiches,2965
the coffee inn,"1316 1st avenue, ,",10021,2122493909.0,coffee & tea breakfast & brunch,2966
zucchero e pomodori,"1435 2nd ave, ,",10021,2125852100.0,italian,2967
oslo coffee roasters,"422 e 75th st, ,",10021,7187820332.0,coffee & tea cafes,2968
neil's coffee shop,"961 lexington ave, ,",10021,2126287474.0,breakfast & brunch cafes,2970
a la turka,"1417 2nd ave,",10021,2127442424.0,turkish,2971
famous original ray's pizza,"811 lexington ave, ,",10021,2122238116.0,pizza italian,2972
club macanudo,"26 e 63rd st, ,",10021,2127528200.0,tobacco shops bars,2973
cafe americano,"964 lexington ave,",10021,6468709007.0,coffee & tea breakfast & brunch cocktail bars,2974
il riccio,"152 e 79th st, ,",10021,2126399111.0,italian seafood pasta shops,2975
the allie way sports bar,"413 e 70th st, ,",10021,9175120397.0,sports bars burgers sandwiches,2976
il vagabondo,"351 e 62nd st, ,",10021,2128329221.0,italian,2977
mckeown's,"1303 3rd ave,",10021,2124522011.0,burgers american (traditional) irish pub,2978
muscle maker grill,"1413 2nd ave,",10021,,salad juice bars & smoothies sandwiches,2979
leaping frog cafe,"830 5th avenue, ,",10021,2127178918.0,restaurants,2980
halal cart,"e 68th st, between park ave and lexington ave, ,",10021,,halal food stands,2981
szechuan gourmet,"1395 2nd ave, ,",10021,2127371838.0,chinese,2982
hot dog vendor 69th and fifth ave,"corner of 69th st and fifth avenue,",10021,,food stands hot dogs,2984
parlor steak and fish,"1600 3rd ave, ,",10021,2124235888.0,seafood steakhouses breakfast & brunch,2986
lenwich,"1269 1st ave, ,",10021,2122880852.0,sandwiches salad breakfast & brunch,2987
nuts 4 nuts,"5th ave & e 72nd st, ,",10021,,food stands,2988
joe coffee,"1045 lexington ave, ,",10021,2129882500.0,cafes coffee & tea sandwiches,2989
matsu sushi,"411 e 70th st,",10021,2127445454.0,sushi bars japanese,2990
lexington bar & books,"1020 lexington ave, ,",10021,2127173902.0,bars american (traditional),2991
bistro le steak,"1309 3rd ave, ,",10021,2125173800.0,french steakhouses,2992
fratelli brick oven pizzeria,"1317 1st ave, ,",10021,2122496092.0,italian pizza gluten-free,2993
cafe bacio,"1223 3rd ave, ,",10021,2127374730.0,cafes,2994
tang's garden,"1328 3rd ave, ,",10021,2122492102.0,chinese chicken wings,2995
amaranth restaurant,"21 e 62nd st, ,",10021,2129806700.0,mediterranean,2996
afghan kebab house ii,"1345 2nd ave, ,",10021,7188139556.0,afghan seafood,2997
alex cafe & deli,"1018 lexington ave, ,",10021,2127449666.0,cafes delis,2998
