id,name,zip_code,phone,address
4672,Cherry Tree Gourmet Station,10032,2129238733,"4051 Broadway, ,"
4673,La Fiesta,10032,2122812886,"3797 Broadway, ,"
4674,San Francisco Restaurant,10032,2125684040,"59 Audubon Ave,"
4675,L'fonda,10032,9175211631,"2023 Amsterdam Ave, ,"
4676,AquaMarina,10032,2129280070,"4060 Broadway, ,"
4677,Sweet Life Pastry,10032,2123040265,"3887 Broadway, ,"
4678,Tropical Spanish Restaurant,10032,2124914300,"3771 Broadway, ,"
4679,La Dinastia II,10032,2129286605,"4059 Broadway, ,"
4681,La Oaxaquena Restaurant,10032,2122837752,"1969 Amsterdam Ave, ,"
4682,Antika Restaurant & Pizzeria,10032,2127819100,"3924 Broadway, ,"
4683,Galaxy Gourmet Deli,10032,2122341222,"3778 Broadway, ,"
4684,Elsa La Reina Del Chicharron,10032,2127953667,"1249 St. Nicholas Ave, ,"
4685,Rain II,10032,6467670014,"1095 St Niclolas Ave, ,"
4686,Columbia Gourmet Deli,10032,2129233905,"3905 Broadway, ,"
4688,Taino Restaurant,10032,2125439035,"2228 Amsterdam Ave, ,"
4689,El Pitallito Mexican Restaurant,10032,2125686877,3854 Broadway
4691,Dallas BBQ,10032,2125683700,"3956 Broadway, ,"
4692,Koronet Pizza,10032,6465595566,"4087 Broadway,"
4694,Coogan's,10032,2129281234,"4015 Broadway,"
4695,Caffebene,10032,6467915518,9 Edward M Morgan Pl
4696,Wahi Diner,10032,6464299400,"3915 Broadway, ,"
4697,Taszo Espresso Bar,10032,2126948770,"5 Edward M Morgan Pl, ,"
4698,McDonald's,10032,2129239582,"4036 Broadway, ,"
4700,Slice Pizza Of Amsterdam,10032,2125680111,2224 Amsterdam Ave
4701,Puro Cafe,10032,6468239214,2011 Amsterdam Ave
4702,No.1 Chinese Restaurant,10032,2129280245,"3853 Broadway,"
4703,El Presidente,10032,2129277011,"3938 Broadway, ,"
4704,Empanadas Monumental,10032,2129239300,"4093 Broadway, ,"
4705,La Terraza Restaurant,10032,2127950615,"3881 Broadway, ,"
4706,Jade Garden,10032,2127950556,"4028 Broadway, ,"
4707,Tommy's Grill & Pizzeria,10032,2123681837,3750 Broadway
4708,Popeyes Chicken & Biscuits,10032,2127811570,"601 W 172nd St, ,"
4709,Lucky Jade House,10032,2127950975,4028 Broadway
4710,Kennedy's Chicken & Grill,10032,2125683834,2083 Amsterdam Ave
4711,Empire Szechuan Noodle House,10032,2125681600,"4041 Broadway, ,"
4712,Reme Food Incorporated,10032,2129235452,"4021 Broadway, ,"
4713,Bladis Deli,10032,2127401921,3856 Broadway
4714,Boston Market,10032,6463676532,"3781 Broadway, ,"
4715,First Choice Chinese Kitchen,10032,2129276898,"3893 Broadway, ,"
4716,Parrilla Latin Bistro,10032,2125439500,"3920 Broadway, ,"
4717,La Gran Cabana,10032,2127950615,"3881 Broadway,"
4718,Presbyterian Deli,10032,2125432119,"2119 Amsterdam Ave, ,"
4719,Jou Jou,10032,2127812222,"603 W 168th St, ,"
4720,Prestige Cafe and Deli,10032,9176882892,"228 Fort Washington Ave, ,"
4721,Vegout,10032,6468526678,"607 W 158th St,"
4722,Como Pizza,10032,2129287867,"4035 Broadway, ,"
4723,Galicia Restaurant,10032,2125680168,"4083 Broadway, ,"
4724,Coral Restaurant,10032,2129277545,"3801 Broadway, Ste 158,"
4725,Jaya Restaurant,10032,2129271535,"83 Audubon Ave, ,"
4726,Brother Fish Market,10032,6466924928,3845 Broadway
4727,Tinajas Restaurant,10032,2127401616,"4073 Broadway, ,"
4728,Tu Sabor Latino,10032,2127400248,"3864 Broadway,"
4729,The Mexican Culture,10032,6469227999,"2017 Amsterdam Ave, Bet 160 & 161,"
4731,Wimpy's III,10032,2129288085,"1232 St Nicholas Ave, ,"
4732,El Gran Valle IV Restaurant,10032,2123687100,"1944 Amsterdam Ave, ,"
4733,Subway,10032,2127817700,"651 W 169th St, ,"
4734,Guadalupana Deli And Victoria Restaurant,10032,2129285989,"3825 Broadway, ,"
4735,El Nuevo Jobo Restaurant & Bar,10032,2127401616,"3915 Broadway,"
4736,Sbarro,10032,3473846150,"4007 Broadway,"
4737,J & M's Fish & Shrimp,10032,2127955562,"2089 Amsterdam Ave, ,"
4738,Grab N Go Deli,10032,2125680730,"3920 Broadway,"
4740,New Jade House,10032,2127950975,"2131 Amsterdam Ave, ,"
4741,Strokos,10032,2129271171,"1121 St Nicholas Ave, ,"
4742,Famous Famiglia,10032,2129273333,"4020 Broadway, ,"
4743,Splendid China,10032,2125430391,"2038 Amsterdam Ave, ,"
4744,Chipotle Mexican Grill,10032,6464125429,"4009 Broadway, ,"
4745,Wendy's,10032,2129280321,"3939 Broadway, ,"
4746,Jimbo's Hamburger,10032,2129237300,"2048 Amsterdam Avenue, ,"
4747,Flaco's Pizza,10032,2129233733,"3876 Broadway, ,"
4748,University Deli,10032,2125683838,"603 W 168th Street, ,"
4749,Don Panchito,10032,2127953290,"2102 Amsterdam Avenue, ,"
4750,Las Palmas Deli Grocery Corporation,10032,9175210349,"3885 Broadway, ,"
4751,King House,10032,2129289329,"1053 Saint Nicholas Ave, ,"
4752,New Luck Garden,10032,2122835533,"1954 Amsterdam Ave, ,"
4753,McDonald's,10032,2125687903,"3809 Broadway, ,"
4754,Mario's Hamburger & Pizza Place,10032,2127401029,2004 Amsterdam Ave
4755,Omega 1 94 St. Nicholas Deli,10032,2126900099,"433 Edgecombe Ave, ,"
4756,Subway,10032,2128330917,"3795 Broadway, ,"
4757,Kennedys Chicken Pizza & Grill,10032,2122818144,3789 Broadway
4759,Checkers,10032,2122347067,"695 St Nicholas Ave, ,"
4760,Jou Jou Cafe,10032,2123428489,"3959 Broadway, ,"
4761,Subway,10032,2127409180,"3920 Broadway, ,"
4762,Yang Fan,10032,2122813935,"908 St Nicholas Ave, ,"
4763,Silver Palace,10032,2129278000,"3844 Broadway, ,"
4764,Mamas Fried Chicken,10032,2127402665,"2059 Amsterdam Avenue # 16, ,"
4765,Fibe Restaurant,10032,2127817690,"4055 Broadway, Ste 17,"
4766,Quik Park Riverside Garage,10032,2127815350,"779 Riverside Dr, ,"
4767,El Nuevo Caridad,10032,2127401616,"4073 Broadway, ,"
4768,Wimpies II Restaurant Corporation,10032,2129288085,"4065 Broadway, ,"
4769,Manhattan Gourmet Deli,10032,2129271990,57 Audubon Ave
4770,Little Apple Taqueria Deli,10032,2129231076,"1251 St Nicholas Ave, ,"
4771,Carrot Top Pastries,10032,2129274800,"3931 Broadway,"
4772,Edge Hotel,10032,2125430005,"514 W 168th St, ,"
4773,Mike's Bagels,10032,2129282300,"4003 Broadway, ,"
4774,New York Presbyterian Hospital - Columbia University Medical,10032,2123055904,"630 W 168th St, ,"
4775,Dunkin' Donuts,10032,2125334189,"1206 Saint Nicholas Ave, ,"
4776,Gristedes,10032,2129232293,"4037 Broadway, ,"
4777,Anthony Flower Shop,10032,2129233469,"4034 Broadway, ,"
4779,Planet Fitness - Manhattan - Washington Heights,10032,2123360830,"3799 Broadway, ,"
4780,Empanadas Monumental,10032,6465592502,"3772 Broadway, ,"
4781,NYPD 33rd Precinct,10032,2129273200,"2207 Amsterdam Ave, ,"
4782,159 Real Estate,10032,2129231800,"3826 Broadway, ,"
4783,"Roy Lackey , MD",10032,2123052001,"161 Ft  Washington Ave, Ste 421,"
4785,27 De Febrero,10032,2129287650,"1242 Saint Nicholas Ave, ,"
4786,The Pandering Pig,10033,2127813124,"209 Pinehurst Avenue, ,"
4787,Tampopo Ramen,10033,2129230575,"1 Bennett Ave,"
4788,Pocion,10033,9174727336,"704 W 177th St,"
4789,Saggio,10033,2127953080,"829 W 181st St, ,"
4790,Malecon Restaurant,10033,2129273812,"4141 Broadway,"
4791,Le Chéile,10033,2127403111,"839 W 181st St, ,"
4792,Manolo Tapas,10033,2129239100,"4165 Broadway, ,"
4793,Golden Star,10033,2129285454,"4247 Broadway, ,"
4794,Burger Heights,10033,2129511984,"177 Wadsworth Ave, ,"
4795,Kazza Wine Bar,10033,6468632447,"708 W 177th St,"
4796,El Conde Restaurant,10033,2127813231,"4139 Broadway, ,"
4797,Las Tapas,10033,6465900142,"808 W 187th St,"
4798,Green Juice Cafe,10033,6469187730,"4316 Broadway,"
4799,Chicken Ranch,10033,6469228564,"315 Audubon Ave,"
4800,Golan Heights,10033,2127957842,"2553 Amsterdam Ave, ,"
4801,El Guanaco,10033,2127955400,"4195 Broadway, ,"
4802,Tung Thong 181,10033,2125685888,"812 W 181st St,"
4803,El Floridita,10033,2129280653,"4162 Broadway, ,"
4804,Domino's Pizza,10033,2127813700,"736 W 181st St, ,"
4805,Capri Restaurant,10033,2127403110,"1342 Saint Nicholas Ave, ,"
4806,181 Cabrini,10033,2129232233,"854 W 181st St, ,"
4807,La Piñata Mexican Cuisine,10033,6469187432,"711 W 181 St,"
4808,Cafe Buunni,10033,2125688700,"213 Pinehurst Ave, ,"
4809,IHOP,10033,2129273777,"4168 Bdwy,"
4810,Fresco's Pizzeria,10033,2127402737,"804 W 187th St,"
4811,King Garden Restaurant,10033,2127813862,"4316 Broadway, ,"
4812,La Casa Del Mofongo,10033,2127401200,"1447 St Nicholas Ave, ,"
4813,New Hua Yung Kitchen,10033,2127950792,"4131 Broadway, ,"
4814,Monkey Room,10033,2125439888,"589 Ft Washington Ave, ,"
4815,Fort Washington Bakery and Deli,10033,2127951891,"808 W 181st St, ,"
4816,Pick & Eat,10033,2127950054,"4179 Broadway, ,"
4817,Voga Lounge & Grill,10033,2123908490,"300 Audubon Ave, ,"
4818,South Beach Restaurant & Lounge,10033,2129232700,1390 St Nicholas Ave
4819,Sushi Yu 2,10033,2127815255,"827 W 181st St,"
4820,Bar180,10033,6469283283,"4241 Broadway,"
4821,Mi Ranchito,10033,2127402626,"1468 St Nicholas Ave, ,"
4822,Hudson View Restaurant,10033,2127810303,"770 W 181st St, ,"
4823,Next Door,10033,2125432111,"813 W 187th St, ,"
4824,Refried Beans Mexican Grill,10033,2125682299,"591 Fort Washington Ave,"
4825,Vicky's Diner,10033,2129278458,"805 W 187th St, ,"
4826,Marisco Centro,10033,2127402000,"1490 St. Nicholas Ave, ,"
4827,Tanoor Pizza & Grill,10033,6464540115,"659 W 181st St, ,"
4828,Mia Sushi & Steakhouse,10033,6466699416,"1508 St Nicholas Ave, ,"
4829,Papi's Pizzeria,10033,6466926840,"1422 Saint Nicholas Ave,"
4830,Mambi Restaurant,10033,2129289796,"4181 Broadway, ,"
4831,Altus Cafe,10033,2129281367,"4325 Broadway, ,"
4832,Boca Chica,10033,2125680027,"4235 Broadway, ,"
4833,No 1 Chinese Restaurant,10033,2127403188,"825 W 181st St, ,"
4834,Subaba,10033,6469985780,"2564 Amsterdam Ave,"
4835,Chop Chop,10033,2122467246,"501 W 184th St, ,"
4836,Silver Palace Chinese Restaurant,10033,2127408000,"1430 Saint Nicholas Avenue, ,"
4837,Lucky 7 Tapas Bar,10033,2127407777,"1455 St Nicholas Ave,"
4838,Empanadas Monumental,10033,6469645773,"550 W 181 St,"
4839,Mi Rachinto,10033,2127402626,"1468 St Nicholas Ave, ,"
4840,Tu Cachapa,10033,2125687575,"4195 Broadway St, ,"
4841,Seafood Junior's,10033,2125680027,"4235 Broadway, ,"
4842,Punto De Sabor,10033,2129282299,"1466 Saint Nicholas Ave, ,"
4843,Exclusive Pizza,10033,2127950550,"810 W 181st St, ,"
4844,Buenos Snack Shop,10033,2127408080,"645 W 184th St,"
4845,Antojitos Mexicanos,10033,2125688800,"511 West 181st St,"
4846,Humberto's Rice & Beans,10033,2129231318,"1318 Saint Nicholas Ave,"
4847,Andiamo Cafe,10033,2125108214,"1326 St.Nicholas Ave, ,"
4848,Bunny Deli,10033,2127813303,1522 Saint Nicholas Ave
4849,Caridad Express Restaurant,10033,2129279729,"554 W 181st St, ,"
4850,Yang Garden Chinese Restaurant,10033,2127810055,"816 W 187th St, ,"
4851,Lola Lola Restaurant,10033,6466867790,"1306 Saint Nicholas Ave,"
4852,La Villita One,10033,2129288532,"1455 Saint Nicholas Ave, ,"
4853,George's Pizza,10033,2125686891,"726 W 181st St, ,"
4854,Taco Bell,10033,6468526861,"1351 St Nicholas Ave,"
4855,Pizza Nova,10033,2129288880,"4195 Broadway, ,"
4856,Quick Fresh,10033,6464382955,"1469 St Nicholas Ave, ,"
4857,McDonald's,10033,2129239506,"4259 Broadway, ,"
4858,El Pollo Dorado Fried Chicken & Restaurant,10033,2127952569,"1497 St Nicholas Ave, ,"
4859,Mi Paso Centroamericano Restaurant,10033,2129280866,"4129 Broadway, ,"
4860,Great Wall Chinese Food,10033,2127959373,"800 W 181st St, ,"
4861,China Sun,10033,2129280800,"1270A Saint Nicholas Ave, ,"
4863,Golden City Chinese Restaurant,10033,2127811979,"2545 Amsterdam Ave, ,"
4865,Fresh Express,10033,6465904565,"4233 Broadway, ,"
4866,Ideal Mini Mart,10033,2127402100,"4119 Broadway, ,"
4867,Charlie's Pizza,10033,2127819089,"1501 Saint Nicholas Ave, ,"
4868,Fu Sing Chinese Restaurant,10033,2129289174,"4159 Broadway, ,"
4869,Subway,10033,2125685159,"4227 Broadway, ,"
4870,La Nueva Espana,10033,2129277373,"1263 St. Nicholas Ave, ,"
4871,Happy World Restaurant,10033,2127816648,"1309 Saint Nicholas Ave, ,"
4872,Express Daily of Ny,10033,2127402100,"4119 Broadway, ,"
4873,Broadway Pizzeria & Coffee Shop,10033,2129276250,"4312 Broadway, ,"
4874,Papa John's Pizza,10033,2127957272,"701 W 179th St, ,"
4875,Tommy's Pizza,10033,2127810005,"4185 Broadway, ,"
4876,181 Gourmet Deli,10033,2127400005,"815 West 181st St, ,"
4877,Lake Como Pizza,10033,2127400110,"2549 Amsterdam Ave, ,"
4878,Bakery El Panadero,10033,2129236610,"1380 Saint Nicholas Avenue, ,"
4879,Chen Chinese Restaurant,10033,2129275263,"1495 Saint Nicholas Avenue, ,"
4881,Burger King,10033,2129274787,"1419 St. Nicholas Ave, ,"
4882,Washington Heights Inwood,10033,2127816722,"652 W 187th St, ,"
4883,Little Caesars,10033,2125432127,1332 Saint Nicholas Ave
4885,Calle 174 Pescaderia,10033,2127953888,"4127 Broadway, ,"
4886,El Rey Del Bistec Y Caridad,10033,2129279729,"554 W 181st St, ,"
4887,Subway,10033,3477967500,"1502 St. Nicholas Ave, ,"
4888,Grandma's Pizza,10033,2129274895,2551 Amsterdam Ave
4889,Subway,10033,2125108349,"1268 St Nicholas Ave,"
4890,Halstead Property - Washington Heights,10033,2129283805,"819 W 187th St, ,"
4891,Seaflower Fish Market,10033,2127954888,4127 Broadway
4892,The Bridge Restaurant,10033,2125681213,736 W 181st St Frnt 1
4893,Domino Window Cleaning,10033,9179574210,"860 W 181st St, Ste 23,"
4894,High Bridge,10033,2126399675,"2301 Amsterdam Ave., ,"
4895,Q Mart,10033,2127812345,"4311 Broadway, ,"
4896,Popeye's Locksmith,10033,2127957227,"723A W 181st St, ,"
4898,C-Town Supermarket,10033,2129238888,"1314 St. Nicholas Ave, ,"
4899,Dunkin' Donuts,10033,2127817881,4353 Broadway
4900,Hotel Cliff,10033,2129280630,505 W 181st St
4901,Raices,10034,9174600114,"565 W 207th St,"
4902,Beans and Vines,10034,2125442326,"4842 Broadway, ,"
4903,Bocaditos Bistro,10034,6466494212,"4863 Broadway,"
4904,Anchor Heights,10034,6468959686,"575 W 207th St,"
4905,Guadalupe Restaurant,10034,2123041083,"597 W 207th St, ,"
4906,Indian Road Cafe,10034,2129427451,"600 W 218th St, ,"
4907,Corcho Wine Room,10034,2123005700,"231 Dykman St, ,"
4908,Chocnyc,10034,6467264076,"4996 Broadway, ,"
4909,7 Tacos Authentic Mexican,10034,6469644743,"101 Sherman Ave,"
4910,Viale,10034,6469129658,"3950 10th Ave,"
4911,Brown Sugar,10034,6466883504,"5060 Broadway,"
4912,The Park View,10034,2125449024,"219 Dyckman St, ,"
4913,Garden Cafe,10034,2125449480,"4961 Broadway, ,"
4914,Guacamole Taqueria,10034,6469644481,"5025 Broadway, Ste 3"
4915,Broadyke Meat Market,10034,2125693470,"4767 Broadway, ,"
4916,Mamajuana Cafe,10034,2123040140,"247 Dyckman St, ,"
4917,Inwood Bar and Grill,10034,2123043704,"4892 Broadway, ,"
4918,Genesis,10034,2129421222,"538W 207th St, ,"
4919,Cloisters Deli and Grill,10034,2129421580,"7 Henshaw St, ,"
4920,Elsa La Reina Del Chicharron,10034,2123041070,"4840 Broadway, ,"
4921,Inwood Local,10034,2125448900,"4957 Broadway, ,"
4922,Cafe Tabaco & Ron,10034,2125677179,"501 W 214th St, ,"
4923,Made In Mexico,10034,6467264849,"3950 10th Ave, ,"
4924,Cafe Kolmaro,10034,2129420136,"185 Sherman Ave, ,"
4925,Alberto's Mofongo,10034,2129425656,"4762 Broadway,"
4926,Pat'e Palo Bar & Grill,10034,6469186242,"251 Dyckman St,"
4927,Mama Sushi,10034,2125440003,"237 Dyckman St, ,"
4928,La Essencia Restaurant,10034,9176578033,"5085 Broadway, ,"
4929,La Marina,10034,2125676300,"348 Dyckman St,"
4930,Yummy Thai,10034,9175290811,"4959 Broadway, ,"
4931,Papasito Mexican Grill & Agave Bar,10034,2125440001,"223 Dyckman St, ,"
4932,Sushi Mambo,10034,2125674800,"431 W 202nd St,"
4934,Il Sole,10034,2125440406,"233 Dyckman St, ,"
4935,La Essencia Restaurant,10034,6464787219,"5085 Broadway Ave, ,"
4936,Amy's Restaurant,10034,2125673175,"586 W 207th St, ,"
4937,G's Coffee Shop,10034,2129420679,"634 W 207th St, ,"
4938,Pizza Palace,10034,2125679588,"121 Dyckman St,"
4939,El Lina Restaurant,10034,2125675031,"500 W 207th St, ,"
4940,La Lomita Mexican Deli,10034,2125679355,"3868 10th Ave, ,"
4941,Park Terrace Deli,10034,2125695990,"510 W 218th St, ,"
4942,Patacon Pisao Truck,10034,9179719828,"431 W 202nd St, ,"
4943,Lotus Express,10034,2125698899,"4840 Broadway, ,"
4944,Fantastic Restaurant & Lounge,10034,2125107253,"238 Sherman Ave, ,"
4945,Darling Coffee,10034,2123040181,"4961 Broadway, ,"
4946,Grandpa's Brick Oven Pizza,10034,2123041185,"4973 Broadway, ,"
4947,John's Fried Chicken,10034,2125676489,"512 W 207th St, ,"
4948,Ganesha Outdoor Room,10034,3476661931,"W444 204 St, ,"
4951,Maracas Steak House,10034,2123045144,"143 Sherman Avenue, ,"
4952,Cocina Taller,10034,2123040860,"416 B W 203rd St, ,"
4954,La Nueva Espana,10034,2125670500,"606 W 207th St, ,"
4955,DisFruta,10034,2123040029,"510 W 207th St, ,"
4956,Junior's Tacos,10034,2129427202,"253 Sherman Ave, ,"
4957,Pizza Haven,10034,2125693720,"4942 Broadway, Ste 207,"
4958,El Nuevo Azteca,10034,2125676028,"3861 10th Ave, ,"
4960,El Floridita Restaurant,10034,2125674955,"3856 10th Ave, ,"
4961,Cafe De Broadway,10034,9176393032,"4996 Broadway, ,"
4962,Amy's Restaurant Chinese & Asian Cuisine,10034,2125673175,586 W 207th St
4963,Vacca Grill & Lounge,10034,2125440070,"416 W 203rd St, ,"
4964,Soju Restaurant & Lounge,10034,6469187305,"586 W 207th St, ,"
4965,Chimichury El Malecón,10034,8622266851,"204 Sherman Ave, ,"
4966,JR Primos-Ii Restaurant,10034,2125448080,"4986 Broadway, ,"
4967,Fresh Tortilla's,10034,2129425729,"595 W 207th Street, ,"
4968,Jimbo's Hamburger Palace,10034,2129421642,"3869 10th Ave, ,"
4969,Capitol Restaurant,10034,2129425090,"4933 Broadway, ,"
4970,Sandwich Girl,10034,3479448733,","
4971,El Fuerte Deli Restaurant,10034,6468526596,"582 W 207th St,"
4972,Stop 809,10034,6469187369,"537 W 207 St, ,"
4973,Fidel Gourmet Deli,10034,2125442467,"4879 Broadway, ,"
4974,Mimosa Cafe,10034,2125440046,"263 Sherman Avenue,"
4975,Bakare Restaurant Lounge,10034,6467275887,"524 W 207st,"
4976,Rafa Super Sandwiche,10034,6467558403,"582 W 207th Street, ,"
4977,U Like Chinese Take Out,10034,2125693333,"4926 Broadway, ,"
4978,Hang Lee Chinese,10034,2129420927,"666 W 204th St, ,"
4979,El Anafe Supreme,10034,2125676777,"584 W 207th St, ,"
4980,Flair Beverages,10034,2125698713,"3857 9th Ave, ,"
4981,Restaurante Ecuatoriano Génesis,10034,2129421222,"538 W 207th St, ,"
4982,Tropical Rotisserie Chicken,10034,2129429111,"4930 Broadway, ,"
4983,El Viejo Jobo Restaurant,10034,2125675050,"231 Sherman Ave, ,"
4985,Urban TekTonic,10034,9177207210,"79 Park Terrace West, ,"
4986,Carreon's Deli and Bakery,10034,9179241233,"4975 Broadway, ,"
4987,El Nuevo Sabor,10034,2125671515,"4032 10th Ave,"
4988,Ten-Tan Chinese Restaurant,10034,2123040330,"3864 10th Ave, ,"
4989,M & W Deli,10034,2125676939,"53 Vermilyea Ave, ,"
4990,TMV Luncheonette,10034,2129420679,"634 W 207th St, ,"
4991,Puma Pizzeria,10034,2125690001,"3867 10th Ave, ,"
4992,Subway,10034,6466929369,"595 W 207th St, ,"
4993,Papa John's Pizza,10034,2129427272,"4927 Broadway,"
4994,Empire Chinese Restaurant,10034,2125691212,"563A W 207th St, ,"
4995,Dyckman Bar,10034,6463603018,221 Dyckman St
4996,Danny F Donut Corporation,10034,2125679355,"3868 10th Avenue, ,"
4997,Jimbo's Hamburger Palace,10034,2129429769,"117 Dyckman St,"
4998,"Tony's Pizza, Pasta & Gyro",10034,2125447476,"4771 Broadway, ,"
4999,Delio's Pizza,10034,2125449453,"553 W 207th St,"
5001,Little Caesars,10034,6466494136,"525 W 207th St, ,"
5002,Rancho Los Compadres,10034,2125691002,"110 Sherman Ave, ,"
5003,Domino's Pizza,10034,2125678600,"4797 Broadway, ,"
5005,Edison ParkFast,10034,2123040395,270 Dyckman St
5006,Caridad Broadway,10034,2125449286,"4799 Broadway, ,"
5009,Viva Tapas Bar and Lounge,10034,2125671084,"65 Sherman Ave, ,"
5010,Starbucks,10034,2123043632,"4761 Broadway, ,"
5011,Dunkin' Donuts,10034,2125440453,"4942 Broadway, ,"
5013,Monaco Lounge,10034,6468648778,"565 W 207th St,"
5015,New Heights Realty,10034,2125677200,"634 W 207th St, ,"
5016,D Lillian Bakery,10034,2123040356,"526 W 207th Street, ,"
5017,Glow Spa,10034,6464012289,4 Payson Ave
5018,Bella Lounge Salon,10034,6469187708,"664 W 204th St,"
5019,Tread Bike Shop,10034,2125447055,"250 Dyckman St, ,"
5020,Inwood Hair Studio,10034,6467073657,"11 Henshaw St, ,"
5021,Miguel's Auto Glass,10034,2129422604,"3809 10th Ave, ,"
5023,Hairmatics,10034,2123042490,4930 Broadway
5024,Inwood Food Center,10034,2129420062,"635 W 207th St, ,"
5026,ReMARKable Palate,10034,9174050088,"570 Isham St 2A,"
5027,Good Shepherd School,10034,2125675800,"620 Isham St, ,"
5028,The Allen Pavilion,10034,2129324000,"5141 Broadway, ,"
5029,Lechonera La Isla,10035,2129961972,"256 E 125th St, ,"
5030,Chef Eddie G's Kitchen,10035,6465246769,"1664 Park Avenue, ,"
5031,Thai Soup,10035,9174751656,"166 E 118th St, Ste A,"
5032,118 Kitchen,10035,9179990897,"1 E 118th St, ,"
5033,SpaHa Soul,10035,3474637387,"2294 Second Ave, ,"
5034,Guajillo Mexican Kitchen,10035,6469129971,"2277 1st Ave, ,"
5035,Sisters' Caribbean Cuisine,10035,2124103000,"47 E 124th St, ,"
5036,Charlie's Place,10035,2124100277,"1960 Madison Ave, ,"
5037,Andy's Restaurant,10035,2128602614,"2262 3rd Ave, ,"
