name,address,zipcode,phone,cuisine,ID
cafe k,1111 avenue k,11230,7186773033,jewish/kosher,6147
starbucks,1542 3rd ave,10028,2123692949,cafã©/coffee/tea,7420
kennedy fried chicken,1032 nostrand ave,11225,7188848410,american,5625
2nd ave blue 9 burger,1415 2 avenue,10021,2129888171,american,11632
munchies cafe,12 bay   25 street,11214,7183331088,chinese,1658
chocolatte,792 eastern parkway,11213,7187733770,jewish/kosher,12987
the king of tacos house,9017 31st ave,11369,7184240299,mexican,14092
los arrieros restaurant,7602 roosevelt avenue,11372,7188983359,spanish,3652
greek islands,25317 northern boulevard,11362,7182795922,greek,9033
dylan's candy bar,1011 3 avenue,10065,6467350078,"ice cream, gelato, yogurt, ices",22793
caribbean coffee shop,527 stanley ave,11207,7189752301,caribbean,6945
belle harbor steakhouse,268 beach  116 street,11694,7183185100,steak,5672
kahva,667 10th ave,10036,6466494503,cafã©/coffee/tea,16294
green life juice bar,311 e 76th st,10021,2123210744,"juice, smoothies, fruit salads",14425
chipotle mexican grill,2 broadway,10004,2123440941,mexican,13570
dunkin' donuts,26 west burnside avenue,10453,7182945787,donuts,16837
the crabby shack,613 franklin ave,11238,7184841570,american,21409
hunan house restaurant,13740 northern blvd,11354,7183531808,chinese,21478
dunkin' donuts,8702 4 avenue,11209,7182383300,donuts,12140
little purity,390 7 avenue,11215,7183691722,american,5560
bareburger,153 8 avenue,10011,2124142273,american,9950
tu casa,10311 queens blvd,11375,7182752421,spanish,9196
gp smoothies & giftshop,1152 castle hill ave,10462,3479480957,"juice, smoothies, fruit salads",6058
simon sips,1185 avenue of the americas,10036,2123542100,cafã©/coffee/tea,16231
ni-na-ab restaurant,87-82 &84 parsons boulevard,11432,7186576355,"latin (cuban, dominican, puerto rican, south & central american)",8215
little ochie jamaican cuisine,2492 7 avenue,10030,2122346300,caribbean,2870
new andy's deli,873 broadway,10003,2124771110,delicatessen,5063
mcdonald's,401 park avenue south,10016,2126834919,hamburgers,8047
sky terrace bar,356 west   58 street,10019,2125546304,american,13471
sushi chosi,77 irving place,10003,2124201419,japanese,5174
pasticceria la torre,15812 crossbay boulevard,11414,7188432306,bakery,4860
mjb south (namm cafe),300 jay street,11201,7182605350,american,4990
coffee rx,6903 3rd ave,11209,3477293317,cafã©/coffee/tea,1104
drom,85 avenue a,10009,2127771157,mediterranean,4214
dhaka restaurant,16832 hillside ave,11432,7182629774,indian,14332
pelham bay burger king,3269 westchester ave,10461,2032406470,other,23606
little cupcake bakeshop,598 vanderbilt ave,11238,7187830770,cafã©/coffee/tea,3337
darling coffee,4961 broadway,10034,2123040181,cafã©/coffee/tea,978
xe may,96 st marks place,10009,2123881688,sandwiches/salads/mixed buffet,11644
nbc cafeteria (11th flr),30 rockefeller center,10112,2126641677,american,23483
aksaray turkish cafe and restaurant,1618 east   16 street,11229,7183759237,turkish,19961
edison restaurant,1203 manor avenue,10472,7188931339,"latin (cuban, dominican, puerto rican, south & central american)",6250
gotta getta bagel of queens,10709 71 avenue,11375,7187931640,bagels/pretzels,18371
saketumi,118 montague st,11201,7188558688,asian,4052
el nuevo caridad restaurant,1618 st nicholas avenue,10040,2127811880,spanish,22241
vinny's pit stop,24121 braddock ave,11426,7183437638,american,13201
hale & hearty soup,462 7 avenue,10018,2129710605,soups & sandwiches,19613
towne deli & pizza,5373 arthur kill road,10307,7182271985,pizza,5816
sisters gourmet paradise,6301 8th ave,11220,7188360100,chinese,10267
s&d wings,13655 roosevelt ave,11354,9292725290,asian,22895
nathan's famous,1205 boardwalk,11224,7187147207,american,8673
sugar box inc,120 e 34th st,10016,9173284538,other,18661
wow cafe and grill,12 brighton 11th st,11235,7189754520,american,13109
pret a manger,485 lexington avenue,10017,6466881052,sandwiches,12972
the burger bistro,7217 3 avenue,11209,7188335833,hamburgers,9883
latitude bar & grill,783 8 avenue,10036,2122453034,american,740
spartan souvlaki,6818 8 avenue,11220,7187485838,greek,12856
applebee's,610 exterior street,10451,3472265700,american,22256
lucky 13 saloon,644 sackett st,11217,9177832306,american,10732
gebhard's beer culture,228 w 72nd st,10023,9176393420,american,23240
green sky restaurant,344 knickerbocker avenue,11237,7184551088,chinese,5124
jimbos hamburger,3869 10 avenue,10034,2129421642,hamburgers,3418
fino ristorante,1 wall street court,10005,2128251924,italian,17237
rattle n hum,14 east   33 street,10016,2124811586,american,10843
lano's coffee shop & restaurant,107 3 avenue,11217,7183463617,"latin (cuban, dominican, puerto rican, south & central american)",1284
scaglione brothers bakery,1078 morris park avenue,10461,7188921736,delicatessen,6185
rocco's pizzeria,522 neptune avenue,11224,7189968839,pizza/italian,11858
caffe bene,300 w 17th st,10011,2122061333,cafã©/coffee/tea,19125
portofino cafe,2008 williamsbridge road,10461,6462660713,cafã©/coffee/tea,2171
le bon cafe,0 plaza penn station,10119,2122441180,sandwiches/salads/mixed buffet,10989
el viejo gran cafe,498 e 138th st,10454,7189933932,spanish,2237
pilar cuban eatery,397 greene ave,11216,7186232822,"latin (cuban, dominican, puerto rican, south & central american)",16705
bosie bakery,2132 2nd ave,10029,9173658443,bakery,4660
blimpie,24 willoughby st,11201,7182540703,sandwiches,14831
tanoreen caterers,7523 3 avenue,11209,7187485600,middle eastern,11580
raku it's japanese ii,57 west   76 street,10023,2128731220,japanese,3184
la chiqui restaurant,760 grand concourse,10451,7189757373,"latin (cuban, dominican, puerto rican, south & central american)",23742
geminis ii restaurant,109 graham avenue,11206,7183848108,"latin (cuban, dominican, puerto rican, south & central american)",1661
carma,507 e 6th st,10009,2122289688,asian,6348
cafe select,212 lafayette street,10012,2129259322,eastern european,114
my mother's place,10436 rockaway blvd,11417,7186418076,"ice cream, gelato, yogurt, ices",19880
ancolie,58 w 8th st,10011,6465245929,salads,18414
silver krust west indian restaurant,22705 merrick boulevard,11413,7182762012,caribbean,5585
chef hong,7226 amboy rd,10307,7182270100,chinese,18780
complete body & spa,22 west   19 street,10011,2124145800,american,7397
tu-lu's gluten-free bakery,338 east   11 street,10003,2127772227,bakery,8378
domino's,7802 jamaica avenue,11421,7182960303,pizza,20913
yummy chinese restaurant,1195 flatbush ave,11226,7184348652,chinese,18155
aji sushi house,3606 ditmars blvd,11105,7187778885,japanese,637
beans and vines,4842 broadway,10034,2125442326,american,14881
seattle cafe,3202 queens blvd,11101,7187840002,american,1052
cagen,414 east 9 street,10009,2123588800,japanese,15332
aegea west,24205 northern blvd,11362,7184234429,pizza,9084
subway,11 broadway,10004,2122692830,sandwiches/salads/mixed buffet,4857
hale & hearty soup,32 court street,11201,7185965600,soups & sandwiches,6019
bar works,47 7th ave s,10014,6466883279,cafã©/coffee/tea,22732
wong's kitchen,1525 flatbush avenue,11210,7184214245,chinese,3443
domino's,109-64 francis lewis blvd,11429,7187763030,pizza,8686
mi sabor cafe,920 broadway,11206,7186026160,"latin (cuban, dominican, puerto rican, south & central american)",10078
uris deli (uris hall) main campus,411 west  116 street,10027,2128545341,american,21313
the green bean cafe,1413 york avenue,10021,2128611539,vegetarian,20203
cafe basil gourmet,762764 3 avenue,10017,2127583700,american,18241
joe's bar & grill,257 avenue u,11223,7183729595,american,7076
la palina restaurant,159 avenue o,11204,7182369764,italian,9057
new jw golden bakery,6017 4th ave,11220,7187659199,bakery,10552
cafe o',622 3 avenue,10017,2125991560,american,20444
white castle,8903 57 avenue,11373,7184260618,hamburgers,5836
city swiggers,320 east   86 street,10028,2125702000,american,18246
claudine's,311 smith street,11231,7182374992,pizza,5050
meske ethiopian restaurant,468 west   47 street,10036,2123991949,ethiopian,295
smiling pizza,323 7 avenue,11215,7187882137,pizza,219
relish concessions & event catering,0 inside central park,10065,2127726536,american,16857
chipotle mexican grill,405 6 avenue,10014,9172436043,mexican,14165
coppola's,378 3 avenue,10016,2126790070,italian,7597
mcdonald's,9801 metropolitan avenue,11375,7182637281,hamburgers,20302
popeyes louisiana kitchen,1426 cornaga ave,11691,7183274754,chicken,12928
momo hibachi steakhouse & bar,1901 emmons avenue,11235,7187698010,japanese,8607
olive garden,505 gateway drive,11239,7183481071,italian,6527
mrs. dorsey's kitchen,794 washington ave,11238,3477152505,american,21295
paul's restaurant,22 west   34 street,10001,2123071111,american,23624
v.i.p. club,27286 grand central parkway,11005,7184283812,american,20318
fish 'n' chips soul of the sea,3037 avenue v,11229,9292938270,american,22485
jing lung chinese restaurant,1242 nostrand avenue,11225,7184628854,chinese,92
west side cafe and pizza,218 w 72nd st,10023,2127699939,american,17050
burger urway,154 adelphi street,11205,3472940650,american,13694
hooters,155 w 33rd st,10001,2126959580,american,14544
american cheez,444 7th ave,11215,3477254665,american,5492
mala project,122 1st ave,10009,2123538880,chinese,17219
fruit paradise,31 w 183rd st,10453,9174737954,"juice, smoothies, fruit salads",1762
aj's pizza,7137 austin st,11375,7185209018,pizza,10038
gato,324 lafayette st,10012,2123346400,mediterranean,21731
reviver,934 8th ave,10019,9174751711,american,16784
chez alex,72 ralph ave,11221,7184844077,bakery,1264
kennedy fried chicken,229 broad st,10304,9178300071,chicken,19683
el sabor caribeno restaurant,1062 broadway,11221,7186020006,mexican,11091
tropical bar restaurant,64 east  183 street,10453,3477262553,"latin (cuban, dominican, puerto rican, south & central american)",2089
golden krust caribbean bakery & grill,3131 thomson avenue,11101,7187291626,caribbean,19160
st john's university marillac hall,8000 utopia parkway,11432,7189901534,american,18501
yves,385 greenwich st,10013,2124313385,american,11084
osaka japanese restaurant,2805 avenue u,11229,7188916200,japanese,7907
new double happiness,2637 86th st,11223,7182669898,chinese,1088
cafe atelier (art students league),215 west   57 street,10019,2122474510,american,5871
satay malaysian,4601 kissena boulevard,11355,7188881868,asian,16588
dancing crane cafe,830 5 avenue,10065,2122886077,american,19933
van leeuwen ice cream,204 wythe ave,11249,9293376907,"ice cream, gelato, yogurt, ices",11520
le pain quotidien,922 7 avenue,10019,2127570775,sandwiches,10240
extasis,308 front st,10304,3474207725,american,20256
dichter pharmacy,4953 b'way,10034,2125691230,cafã©/coffee/tea,10786
red mist,569 coney island avenue,11218,7185766969,middle eastern,7194
inwood local wine bar & beer garden,4957 broadway,10034,2125448900,american,20594
tuscany grill,8620 3 avenue,11209,7189215633,italian,7841
cafe gitane,242 mott street,10012,2123349552,moroccan,15858
lake street bar,706 manhattan ave,11222,7186090005,american,17166
haru,433 amsterdam avenue,10024,2125795655,japanese,11059
brooklyn crab,24 reed st,11231,7186432722,seafood,16579
the late late,159 e houston st,10002,6468613342,american,13800
the spaniard,190 w 4th st,10014,2129181986,other,6893
no.1 kitchen,5405 flatlands avenue,11234,7189681198,chinese,20579
south shore little league concesion stand,243 bedell avenue,10307,7188015465,american,3083
china king guo's restaurant,582 nostrand avenue,11216,7183998181,chinese,19123
mike's island grill restaurant,326 east 98 street,11212,7183463494,caribbean,1752
bar americain,152 west   52 street,10019,2122659700,american,14640
spice,975 amsterdam ave,10025,2128644168,thai,2283
smoothie haven,7416 beach channel dr,11692,3479263292,"juice, smoothies, fruit salads",16397
subway,2515 boston road,10467,3473464689,sandwiches,21455
subway,839 prospect ave,10459,7187085330,sandwiches,22447
jophsua 19,13406 jamaica avenue,11418,7182062115,mexican,12659
4all american bagel & barista ii,2010 cross bay blvd,11693,7189452233,american,22609
lady m confections,41 east   78 street,10075,2125422222,bakery,11478
tony's pizza,4189 white plains road,10466,7185196043,pizza,8690
tastee corner,3020 30 avenue,11102,7182747704,american,1882
5 star cheese steak and pizza,2039 1st ave,10029,2129871540,pizza,4978
dunkin' donuts/subway,552 3 avenue,11215,7187887888,donuts,13589
barbetta restaurant,319321 323 w. 46th st.,10036,2122469171,italian,12439
kings chef,2258 webster ave,10457,7186187978,chinese,21955
the chinese club,208 grand st,11211,7184874576,indonesian,20468
el guanaco restaurant & pupuseria,4195 broadway,10033,2127955400,"latin (cuban, dominican, puerto rican, south & central american)",8660
dead rabbit tavern,30 water street,10004,6464227906,irish,13423
the best $1.00 pizza,171 west   23 street,10011,2126478777,pizza,1197
fig & olive tree,7021 3rd ave,11209,7186301110,mediterranean,13513
famous new york pizza,430 jersey st,10301,7185565558,pizza/italian,10416
lakruwana sri lanka under one roof,668 bay street,10304,3478576619,indian,11251
dino's pizza & pasta,3001 broadway,11106,7185454775,pizza/italian,7380
vivi bubble tea,113 court st,11201,7185223091,cafã©/coffee/tea,23021
bea,403 w 43rd street,10036,2126021910,american,3043
han wong restaurant,8510 20th ave,11214,7187141188,chinese,3111
golden krust caribbean bakery & grill,14710 rockaway blvd,11436,7188453114,caribbean,20481
lulu's nurse bettie,106 norfolk street,10002,2124777515,american,13244
delilah,155 rivington st,10002,2127772520,mediterranean,9353
peking express,13412 rockaway blvd,11420,7186593626,chinese/japanese,10021
daryl roth theatre,101 east   15 street,10003,2123751110,american,21422
anassa taverna,200 e 60th street,10022,2123715200,american,3463
d'savannah,1460 flatbush avenue,11210,6464015250,caribbean,11913
taverna kyclades,228 1st ave,10009,2124320011,greek,1126
wing hing express chinese food,312 rogers ave,11225,7189535152,chinese,676
jib lanes,6719 parsons boulevard,11365,7185910600,american,11022
sabrosura,1200 castle hill ave,10462,7185971344,spanish,21108
lenwich,1024 2nd ave,10022,2123555700,sandwiches,11512
bubble tea & crepes,251 5th ave,10016,6465901959,asian,18567
the courtyard ale house,4018 queens boulevard,11104,7187294601,american,4839
coppelia cuban luncheonette,207 west   14 street,10011,2128585001,"latin (cuban, dominican, puerto rican, south & central american)",13940
luna pizza,1115 kings highway,11229,7189984400,pizza,12127
weng's garden,872 hancock street,11233,7185748979,barbecue,15744
new han yang sushi,15051 northern boulevard,11354,7188866678,japanese,8770
starbucks,55 east   53 street,10022,2127507140,cafã©/coffee/tea,18547
sompong thai,3709 83rd st,11372,7188998424,thai,4733
shanghai lee,157 franklin street,11222,7183496716,asian,21688
cupcake cafe casa,545 9 avenue,10018,2122689975,cafã©/coffee/tea,20022
traif,229 south    4 street,11211,3478449578,american,10307
amir's,2911 broadway,10025,2127497500,middle eastern,7620
napoleon's southern cuisine & bakery,1180 bedford avenue,11216,3476633069,soul food,15906
tim hortons,1700 richmond ave,10314,7183702555,cafã©/coffee/tea,2369
mcdonald's,9119 queen boulevard,11373,7184780323,hamburgers,16380
popeyes louisiana kitchen,14202 rockaway boulevard,11436,7183233500,chicken,8128
brgr,1026 3 avenue,10065,2125880080,american,3702
